i,j,distance,min,max
1597,2180,-1,3,121
983,1631,-1,3,122
983,2064,-1,3,122
983,2848,-1,3,122
1070,2843,-1,3,123
1282,2843,-1,3,123
1553,2843,-1,3,123
2843,2989,-1,3,123
1276,1597,-1,3,124
1174,1420,-1,3,131
1174,1644,-1,3,131
1174,1960,-1,3,131
1174,2122,-1,3,131
999,1175,-1,3,132
1175,1248,-1,3,132
1175,2402,-1,3,132
962,1381,-1,3,133
106,1174,-1,3,134
1174,1993,-1,3,134
110,999,-1,3,135
110,1248,-1,3,135
110,2402,-1,3,135
1006,1381,-1,3,136
106,1298,-1,3,137
106,2321,-1,3,137
1298,1993,-1,3,137
1993,2321,-1,3,137
1006,2825,-1,3,139
590,1298,-1,3,140
590,2321,-1,3,140
1030,1298,-1,3,140
1030,2321,-1,3,140
1298,2721,-1,3,140
2321,2721,-1,3,140
1158,2825,-1,3,142
1011,1158,-1,3,145
1158,1259,-1,3,145
1158,2537,-1,3,145
1011,1015,-1,3,148
1011,1183,-1,3,148
1011,2851,-1,3,148
1015,1259,-1,3,148
1015,2537,-1,3,148
1183,1259,-1,3,148
1183,2537,-1,3,148
1259,2851,-1,3,148
2537,2851,-1,3,148
1243,1633,-1,3,149
1243,2670,-1,3,149
1515,1633,-1,3,149
1515,2670,-1,3,149
1882,2622,-1,3,150
1882,2937,-1,3,150
1882,3063,-1,3,150
1015,2691,-1,3,151
1183,2691,-1,3,151
2691,2851,-1,3,151
2375,2622,-1,3,153
2375,2937,-1,3,153
2375,3063,-1,3,153
1643,2691,-1,3,154
2375,2895,-1,3,156
528,1947,-1,3,158
1947,2123,-1,3,158
2663,2895,-1,3,159
2801,2895,-1,3,159
1440,1947,-1,3,161
1387,2663,-1,3,162
1387,2801,-1,3,162
1267,2829,-1,3,163
1964,2829,-1,3,163
1440,1550,-1,3,164
1387,2053,-1,3,165
1387,2286,-1,3,165
1387,2390,-1,3,165
1876,2829,-1,3,166
2412,2829,-1,3,166
1136,2053,-1,3,168
1136,2286,-1,3,168
1136,2390,-1,3,168
1977,2053,-1,3,168
1977,2286,-1,3,168
1977,2390,-1,3,168
2053,2429,-1,3,168
2286,2429,-1,3,168
2390,2429,-1,3,168
1134,1876,-1,3,169
1134,2412,-1,3,169
1766,1876,-1,3,169
1766,2412,-1,3,169
1876,2173,-1,3,169
2173,2412,-1,3,169
1136,1721,-1,3,171
1721,1977,-1,3,171
1721,2429,-1,3,171
869,1134,-1,3,172
869,1766,-1,3,172
869,2173,-1,3,172
1190,1721,-1,3,174
869,1945,-1,3,175
869,2722,-1,3,175
1190,2433,-1,3,177
1190,3025,-1,3,177
1945,2047,-1,3,178
1945,2984,-1,3,178
2047,2722,-1,3,178
2722,2984,-1,3,178
2413,3047,-1,3,179
1669,2433,-1,3,180
1669,3025,-1,3,180
1918,2047,-1,3,181
1918,2984,-1,3,181
2047,2301,-1,3,181
2301,2984,-1,3,181
300,3047,-1,3,182
2945,3047,-1,3,182
1638,1669,-1,3,183
99,1918,-1,3,184
99,2301,-1,3,184
1079,1918,-1,3,184
1079,2301,-1,3,184
1886,1918,-1,3,184
1886,2301,-1,3,184
1918,2052,-1,3,184
2052,2301,-1,3,184
300,3021,-1,3,185
2945,3021,-1,3,185
1162,1638,-1,3,186
1406,1638,-1,3,186
1638,2470,-1,3,186
99,2177,-1,3,187
99,2247,-1,3,187
99,2378,-1,3,187
1079,2177,-1,3,187
1079,2247,-1,3,187
1079,2378,-1,3,187
1886,2177,-1,3,187
1886,2247,-1,3,187
1886,2378,-1,3,187
2052,2177,-1,3,187
2052,2247,-1,3,187
2052,2378,-1,3,187
2165,3021,-1,3,188
1162,1503,-1,3,189
1162,1752,-1,3,189
1406,1503,-1,3,189
1406,1752,-1,3,189
1503,2470,-1,3,189
1752,2470,-1,3,189
2021,2165,-1,3,191
1503,1783,-1,3,192
1752,1783,-1,3,192
1321,2021,-1,3,194
1484,2021,-1,3,194
2021,2437,-1,3,194
1040,1321,-1,3,197
1040,1484,-1,3,197
1040,2437,-1,3,197
1054,1321,-1,3,197
1054,1484,-1,3,197
1054,2437,-1,3,197
1599,1774,-1,3,199
1599,3005,-1,3,199
1040,2024,-1,3,200
1054,2024,-1,3,200
323,1098,-1,3,201
323,2593,-1,3,201
994,1774,-1,3,202
994,3005,-1,3,202
1191,1774,-1,3,202
1191,3005,-1,3,202
1774,1840,-1,3,202
1840,3005,-1,3,202
1595,2024,-1,3,203
2024,2210,-1,3,203
2024,2349,-1,3,203
1144,1595,-1,3,206
1144,2210,-1,3,206
1144,2349,-1,3,206
1595,1928,-1,3,206
1928,2210,-1,3,206
1928,2349,-1,3,206
310,1144,-1,3,209
310,1928,-1,3,209
310,1061,-1,3,212
310,2906,-1,3,212
24,1061,-1,3,215
24,2906,-1,3,215
112,2735,-1,3,219
995,2735,-1,3,219
1524,2735,-1,3,219
1869,2735,-1,3,219
1173,2343,-1,3,220
1799,2343,-1,3,220
1391,2735,-1,3,222
1173,2570,-1,3,223
1799,2570,-1,3,223
1391,2834,-1,3,225
2834,3003,-1,3,228
1745,1988,-1,3,230
1745,2515,-1,3,230
1745,2523,-1,3,230
77,3003,-1,3,231
2597,3003,-1,3,231
113,2175,-1,3,232
1013,1745,-1,3,233
77,1698,-1,3,234
1698,2597,-1,3,234
934,2175,-1,3,235
2027,2175,-1,3,235
1013,1062,-1,3,236
1013,1099,-1,3,236
1013,1143,-1,3,236
1013,1881,-1,3,236
1058,1698,-1,3,237
1698,2481,-1,3,237
934,1328,-1,3,238
1328,2027,-1,3,238
1001,1058,-1,3,240
1001,2481,-1,3,240
1058,1627,-1,3,240
1058,2326,-1,3,240
1627,2481,-1,3,240
2326,2481,-1,3,240
1001,2919,-1,3,243
1627,2919,-1,3,243
2326,2919,-1,3,243
1091,1203,-1,3,247
1203,1769,-1,3,247
1091,2707,-1,3,250
1769,2707,-1,3,250
991,2707,-1,3,253
53,145,-1,3,254
53,1155,-1,3,254
53,1722,-1,3,254
53,2435,-1,3,254
145,1949,-1,3,254
1155,1949,-1,3,254
1722,1949,-1,3,254
1949,2435,-1,3,254
991,2806,-1,3,256
2389,2806,-1,3,259
959,2636,-1,3,261
2192,2636,-1,3,261
2389,2554,-1,3,262
1002,2163,-1,3,263
1063,2163,-1,3,263
2146,2163,-1,3,263
2163,2890,-1,3,263
1083,2636,-1,3,264
1792,2636,-1,3,264
2636,2985,-1,3,264
1418,2554,-1,3,265
2554,2822,-1,3,265
150,1083,-1,3,267
150,1792,-1,3,267
150,2985,-1,3,267
1083,1116,-1,3,267
1083,3069,-1,3,267
1116,1792,-1,3,267
1116,2985,-1,3,267
1792,3069,-1,3,267
2985,3069,-1,3,267
150,1133,-1,3,270
150,1536,-1,3,270
1116,1133,-1,3,270
1116,1536,-1,3,270
1133,3069,-1,3,270
1536,3069,-1,3,270
996,2661,-1,3,272
1854,2661,-1,3,272
2181,2661,-1,3,272
2238,2661,-1,3,272
996,1561,-1,3,275
996,1692,-1,3,275
996,1920,-1,3,275
996,2383,-1,3,275
1561,1854,-1,3,275
1561,2181,-1,3,275
1561,2238,-1,3,275
1692,1854,-1,3,275
1692,2181,-1,3,275
1692,2238,-1,3,275
1854,1920,-1,3,275
1854,2383,-1,3,275
1920,2181,-1,3,275
1920,2238,-1,3,275
2181,2383,-1,3,275
2238,2383,-1,3,275
12,1112,-1,3,282
1112,2182,-1,3,282
12,1065,-1,3,285
12,1228,-1,3,285
1065,2182,-1,3,285
1228,2182,-1,3,285
1149,2154,-1,3,287
2154,2266,-1,3,287
2154,2355,-1,3,287
1065,1357,-1,3,288
1065,2563,-1,3,288
1228,1357,-1,3,288
1228,2563,-1,3,288
1022,1149,-1,3,290
1022,2266,-1,3,290
1022,2355,-1,3,290
1149,2103,-1,3,290
2103,2266,-1,3,290
2103,2355,-1,3,290
86,1357,-1,3,291
86,2563,-1,3,291
1357,1826,-1,3,291
1826,2563,-1,3,291
1022,2742,-1,3,293
2103,2742,-1,3,293
86,1790,-1,3,294
1790,1826,-1,3,294
1197,2009,-1,3,295
2309,2742,-1,3,296
2392,2742,-1,3,296
1197,2575,-1,3,298
85,2575,-1,3,301
1707,2575,-1,3,301
85,336,-1,3,304
85,2380,-1,3,304
336,1707,-1,3,304
1707,2380,-1,3,304
35,2315,-1,3,305
2174,2315,-1,3,305
2255,2315,-1,3,305
35,1905,-1,3,308
35,2703,-1,3,308
1905,2174,-1,3,308
1905,2255,-1,3,308
2174,2703,-1,3,308
2255,2703,-1,3,308
97,1296,-1,3,309
97,2902,-1,3,309
339,1905,-1,3,311
339,2703,-1,3,311
1221,1905,-1,3,311
1221,2703,-1,3,311
1339,1905,-1,3,311
1339,2703,-1,3,311
30,97,-1,3,312
309,339,-1,3,314
309,1221,-1,3,314
309,1339,-1,3,314
30,366,-1,3,315
30,924,-1,3,315
30,1216,-1,3,315
30,2673,-1,3,315
1068,2316,-1,3,326
2684,3016,-1,3,328
93,1953,-1,3,330
1831,1953,-1,3,330
1953,2312,-1,3,330
2304,3016,-1,3,331
1151,1953,-1,3,333
1953,2106,-1,3,333
346,2671,-1,3,335
2671,2797,-1,3,335
346,2901,-1,3,338
2797,2901,-1,3,338
1225,2901,-1,3,341
1565,2901,-1,3,341
1225,2968,-1,3,344
1565,2968,-1,3,344
1217,1973,-1,3,346
1010,2720,-1,3,348
1159,2720,-1,3,348
2686,2720,-1,3,348
1890,1973,-1,3,349
1010,1823,-1,3,351
1159,1823,-1,3,351
1823,2686,-1,3,351
1890,1910,-1,3,352
1890,2096,-1,3,352
18,1823,-1,3,354
913,1823,-1,3,354
1785,1823,-1,3,354
1823,1861,-1,3,354
1823,1996,-1,3,354
1823,2692,-1,3,354
18,740,-1,3,357
18,2191,-1,3,357
18,2926,-1,3,357
740,913,-1,3,357
740,1785,-1,3,357
740,1861,-1,3,357
740,1996,-1,3,357
740,2692,-1,3,357
913,2191,-1,3,357
913,2926,-1,3,357
1785,2191,-1,3,357
1785,2926,-1,3,357
1861,2191,-1,3,357
1861,2926,-1,3,357
1996,2191,-1,3,357
1996,2926,-1,3,357
2191,2692,-1,3,357
2692,2926,-1,3,357
740,1147,-1,3,360
740,1308,-1,3,360
740,1853,-1,3,360
740,2001,-1,3,360
1147,2191,-1,3,360
1147,2926,-1,3,360
1308,2191,-1,3,360
1308,2926,-1,3,360
1853,2191,-1,3,360
1853,2926,-1,3,360
2001,2191,-1,3,360
2001,2926,-1,3,360
419,938,-1,3,361
419,984,-1,3,361
419,2676,-1,3,361
938,2079,-1,3,361
984,2079,-1,3,361
2079,2676,-1,3,361
94,971,-1,3,362
94,1819,-1,3,362
971,2337,-1,3,362
1819,2337,-1,3,362
87,1147,-1,3,363
87,1308,-1,3,363
87,1853,-1,3,363
87,2001,-1,3,363
129,1147,-1,3,363
129,1308,-1,3,363
129,1853,-1,3,363
129,2001,-1,3,363
1147,2160,-1,3,363
1147,2425,-1,3,363
1147,3053,-1,3,363
1308,2160,-1,3,363
1308,2425,-1,3,363
1308,3053,-1,3,363
1853,2160,-1,3,363
1853,2425,-1,3,363
1853,3053,-1,3,363
2001,2160,-1,3,363
2001,2425,-1,3,363
2001,3053,-1,3,363
94,325,-1,3,365
94,1034,-1,3,365
325,2337,-1,3,365
1034,2337,-1,3,365
325,1719,-1,3,368
1034,1719,-1,3,368
552,2126,-1,3,370
552,2710,-1,3,370
2126,2144,-1,3,370
2144,2710,-1,3,370
1021,1719,-1,3,371
1719,1870,-1,3,371
1200,1622,-1,3,372
1200,2836,-1,3,372
1622,3012,-1,3,372
1622,3048,-1,3,372
2836,3012,-1,3,372
2836,3048,-1,3,372
1325,2126,-1,3,373
1325,2710,-1,3,373
2126,2132,-1,3,373
2132,2710,-1,3,373
179,1021,-1,3,374
179,1870,-1,3,374
1021,1852,-1,3,374
1021,2152,-1,3,374
1021,2679,-1,3,374
1852,1870,-1,3,374
1870,2152,-1,3,374
1870,2679,-1,3,374
1325,1694,-1,3,376
1325,1976,-1,3,376
1325,3084,-1,3,376
1694,2132,-1,3,376
1976,2132,-1,3,376
2132,3084,-1,3,376
50,1694,-1,3,379
50,1976,-1,3,379
50,3084,-1,3,379
1400,1694,-1,3,379
1400,1976,-1,3,379
1400,3084,-1,3,379
2063,2833,-1,3,381
2114,2833,-1,3,381
2833,3055,-1,3,381
1885,2833,-1,3,384
1902,2837,-1,3,386
1885,2450,-1,3,387
1902,2230,-1,3,389
45,2450,-1,3,390
2230,2353,-1,3,392
2230,2759,-1,3,392
1377,1417,-1,3,394
1377,3065,-1,3,394
1417,2463,-1,3,394
2463,3065,-1,3,394
1188,2031,-1,3,401
98,2031,-1,3,404
420,2031,-1,3,404
2017,2031,-1,3,404
66,1828,-1,3,406
1272,1828,-1,3,406
1828,2143,-1,3,406
98,1970,-1,3,407
420,1970,-1,3,407
1970,2017,-1,3,407
66,1249,-1,3,409
66,2561,-1,3,409
66,2917,-1,3,409
1249,1272,-1,3,409
1249,2143,-1,3,409
1272,2561,-1,3,409
1272,2917,-1,3,409
2143,2561,-1,3,409
2143,2917,-1,3,409
1288,1970,-1,3,410
1970,2065,-1,3,410
1029,2417,-1,3,411
40,1249,-1,3,412
40,2561,-1,3,412
40,2917,-1,3,412
1249,2440,-1,3,412
2440,2561,-1,3,412
2440,2917,-1,3,412
154,1288,-1,3,413
154,2065,-1,3,413
1029,1302,-1,3,414
1029,1488,-1,3,414
40,1358,-1,3,415
1358,2440,-1,3,415
154,1120,-1,3,416
154,2172,-1,3,416
1302,1956,-1,3,417
1488,1956,-1,3,417
1358,1610,-1,3,418
1843,1956,-1,3,420
28,1843,-1,3,423
1843,3067,-1,3,423
1903,2657,-1,3,425
2074,2657,-1,3,425
2657,2781,-1,3,425
28,2245,-1,3,426
2245,3067,-1,3,426
109,2245,-1,3,429
1827,2245,-1,3,429
974,1220,-1,3,434
974,2462,-1,3,434
1220,2751,-1,3,434
2462,2751,-1,3,434
1220,1475,-1,3,437
1475,2462,-1,3,437
1016,1475,-1,3,440
1375,2305,-1,3,442
1016,1042,-1,3,443
1016,1135,-1,3,443
101,2305,-1,3,445
2305,2830,-1,3,445
1042,2967,-1,3,446
1135,2967,-1,3,446
91,101,-1,3,448
91,2830,-1,3,448
2853,2967,-1,3,449
1126,2649,-1,3,450
91,1089,-1,3,451
91,2650,-1,3,451
961,2853,-1,3,452
595,1126,-1,3,453
1126,1402,-1,3,453
961,1805,-1,3,455
961,1914,-1,3,455
961,2404,-1,3,455
322,1862,-1,3,460
322,2171,-1,3,460
997,2351,-1,3,462
2199,2351,-1,3,462
104,322,-1,3,463
322,1340,-1,3,463
322,1352,-1,3,463
322,1367,-1,3,463
322,2961,-1,3,463
997,2350,-1,3,465
997,2996,-1,3,465
2199,2350,-1,3,465
2199,2996,-1,3,465
104,2683,-1,3,466
1340,2683,-1,3,466
1352,2683,-1,3,466
1367,2683,-1,3,466
2683,2961,-1,3,466
1893,2350,-1,3,468
1893,2996,-1,3,468
1872,2683,-1,3,469
2683,2953,-1,3,469
876,1107,-1,3,470
1107,2313,-1,3,470
1868,1893,-1,3,471
75,1872,-1,3,472
75,2953,-1,3,472
1868,2660,-1,3,474
63,2715,-1,3,479
83,2715,-1,3,479
63,134,-1,3,482
83,134,-1,3,482
134,2695,-1,3,485
130,2887,-1,3,489
130,2999,-1,3,489
130,929,-1,3,492
130,2382,-1,3,492
130,3075,-1,3,492
2084,2867,-1,3,493
2713,2867,-1,3,493
929,2176,-1,3,495
2176,2382,-1,3,495
2176,3075,-1,3,495
256,2867,-1,3,496
1181,2867,-1,3,496
2631,2867,-1,3,496
565,2169,-1,3,509
1366,2169,-1,3,512
2169,2418,-1,3,512
120,1366,-1,3,515
120,2418,-1,3,515
398,969,-1,3,516
398,1050,-1,3,516
398,2118,-1,3,516
398,2028,-1,3,519
117,2028,-1,3,522
2028,2049,-1,3,522
2028,2358,-1,3,522
2609,3007,-1,3,526
1161,2609,-1,3,529
1671,2609,-1,3,529
2464,2609,-1,3,529
2474,2609,-1,3,529
499,1161,-1,3,532
499,1671,-1,3,532
499,2464,-1,3,532
499,2474,-1,3,532
891,1590,-1,3,533
1590,2694,-1,3,533
80,499,-1,3,535
1590,1875,-1,3,536
80,1820,-1,3,538
81,2863,-1,3,540
2627,2863,-1,3,540
1533,1820,-1,3,541
1594,1820,-1,3,541
1820,3086,-1,3,541
56,1533,-1,3,544
56,1594,-1,3,544
56,3086,-1,3,544
1533,1844,-1,3,544
1594,1844,-1,3,544
1844,3086,-1,3,544
237,2653,-1,3,545
56,1171,-1,3,547
56,2689,-1,3,547
56,2872,-1,3,547
1171,1844,-1,3,547
1844,2689,-1,3,547
1844,2872,-1,3,547
975,1983,-1,3,549
1983,2012,-1,3,549
39,1983,-1,3,552
55,1983,-1,3,552
67,1983,-1,3,552
1983,2495,-1,3,552
4,3010,-1,3,559
985,3010,-1,3,559
1113,3010,-1,3,559
138,920,-1,3,560
138,2484,-1,3,560
276,920,-1,3,560
276,2484,-1,3,560
2904,3010,-1,3,562
1274,2452,-1,3,567
64,2233,-1,3,576
64,2253,-1,3,576
64,2898,-1,3,576
2610,2975,-1,3,583
2866,2975,-1,3,583
151,2975,-1,3,586
1713,2975,-1,3,586
2299,2975,-1,3,586
7,96,-1,3,588
7,476,-1,3,588
151,1704,-1,3,589
1704,1713,-1,3,589
1704,2299,-1,3,589
7,1741,-1,3,591
7,2405,-1,3,591
865,1704,-1,3,592
206,1741,-1,3,594
206,2405,-1,3,594
1741,2329,-1,3,594
1741,2477,-1,3,594
2329,2405,-1,3,594
2405,2477,-1,3,594
301,865,-1,3,595
2137,2545,-1,3,596
206,1095,-1,3,597
206,1124,-1,3,597
1095,2329,-1,3,597
1095,2477,-1,3,597
1124,2329,-1,3,597
1124,2477,-1,3,597
301,2548,-1,3,598
1095,1316,-1,3,600
1124,1316,-1,3,600
1874,2548,-1,3,601
1316,2969,-1,3,603
1874,2385,-1,3,604
1014,2385,-1,3,607
1084,2018,-1,3,611
2018,2746,-1,3,611
10,2018,-1,3,614
248,2018,-1,3,614
1035,2018,-1,3,614
19,977,-1,3,615
977,2037,-1,3,615
36,1961,-1,3,616
1961,2680,-1,3,616
10,2293,-1,3,617
10,2536,-1,3,617
248,2293,-1,3,617
248,2536,-1,3,617
1035,2293,-1,3,617
1035,2536,-1,3,617
19,27,-1,3,618
19,1784,-1,3,618
19,2080,-1,3,618
27,2037,-1,3,618
1784,2037,-1,3,618
2037,2080,-1,3,618
36,2221,-1,3,619
2221,2680,-1,3,619
2221,2798,-1,3,622
225,2798,-1,3,625
2003,2798,-1,3,625
47,225,-1,3,628
47,2003,-1,3,628
225,2046,-1,3,628
225,2944,-1,3,628
2003,2046,-1,3,628
2003,2944,-1,3,628
47,395,-1,3,631
395,2046,-1,3,631
395,2944,-1,3,631
89,195,-1,3,633
89,605,-1,3,633
395,2729,-1,3,634
395,2983,-1,3,634
2166,2384,-1,3,635
69,89,-1,3,636
1394,2384,-1,3,638
69,2748,-1,3,639
898,1394,-1,3,641
72,2550,-1,3,643
319,2550,-1,3,643
1867,2550,-1,3,643
2099,2550,-1,3,643
898,2263,-1,3,644
898,2590,-1,3,644
2540,2550,-1,3,646
102,1938,-1,3,648
102,2241,-1,3,648
196,1938,-1,3,648
196,2241,-1,3,648
588,1380,-1,3,655
588,2188,-1,3,655
1380,1811,-1,3,655
1380,2529,-1,3,655
1811,2188,-1,3,655
2188,2529,-1,3,655
481,1380,-1,3,658
481,2188,-1,3,658
1898,2634,-1,3,659
1898,2672,-1,3,659
2634,3057,-1,3,659
2672,3057,-1,3,659
481,2553,-1,3,661
147,2634,-1,3,662
147,2672,-1,3,662
1172,2990,-1,3,663
2555,2990,-1,3,666
2647,2990,-1,3,666
2990,3076,-1,3,666
2187,2555,-1,3,669
2187,2647,-1,3,669
2187,3076,-1,3,669
766,856,-1,3,674
766,3085,-1,3,674
766,2736,-1,3,677
1897,2415,-1,3,678
2415,3037,-1,3,681
108,3037,-1,3,684
2108,3037,-1,3,684
3037,3068,-1,3,684
418,647,-1,3,685
418,2381,-1,3,685
2067,3054,-1,3,686
3,647,-1,3,688
3,2381,-1,3,688
148,647,-1,3,688
148,2381,-1,3,688
647,2842,-1,3,688
2381,2842,-1,3,688
1009,2067,-1,3,689
3,799,-1,3,691
148,799,-1,3,691
799,2842,-1,3,691
1018,2476,-1,3,693
799,2060,-1,3,694
644,1018,-1,3,696
1165,2882,-1,3,698
2190,2882,-1,3,698
2059,2641,-1,3,711
121,2059,-1,3,714
2059,2136,-1,3,714
1445,2248,-1,3,716
1445,2731,-1,3,716
1445,2773,-1,3,716
2248,2608,-1,3,716
2608,2731,-1,3,716
2608,2773,-1,3,716
121,982,-1,3,717
121,2599,-1,3,717
982,2136,-1,3,717
2136,2599,-1,3,717
68,1445,-1,3,719
68,2608,-1,3,719
82,982,-1,3,720
82,2599,-1,3,720
82,1997,-1,3,723
82,2342,-1,3,723
897,2260,-1,3,728
60,2290,-1,3,736
205,2145,-1,3,737
2145,2621,-1,3,737
421,2145,-1,3,740
157,421,-1,3,743
421,2010,-1,3,743
6,157,-1,3,746
6,2010,-1,3,746
2546,3006,-1,3,753
430,950,-1,3,762
950,1754,-1,3,762
950,3049,-1,3,762
269,326,-1,3,763
326,1237,-1,3,763
430,634,-1,3,765
634,1754,-1,3,765
634,3049,-1,3,765
269,2243,-1,3,766
269,2567,-1,3,766
1237,2243,-1,3,766
1237,2567,-1,3,766
185,2619,-1,3,767
245,634,-1,3,768
634,2050,-1,3,768
399,2243,-1,3,769
399,2567,-1,3,769
185,1786,-1,3,770
74,245,-1,3,771
74,2050,-1,3,771
245,2891,-1,3,771
2050,2891,-1,3,771
808,1786,-1,3,773
1786,2164,-1,3,773
335,808,-1,3,776
335,2164,-1,3,776
808,1814,-1,3,776
1814,2164,-1,3,776
335,348,-1,3,779
348,1814,-1,3,779
933,1838,-1,3,780
933,2606,-1,3,780
769,2826,-1,3,781
2039,2826,-1,3,781
2178,2826,-1,3,781
348,608,-1,3,782
756,933,-1,3,783
342,769,-1,3,784
342,2039,-1,3,784
342,2178,-1,3,784
769,1981,-1,3,784
1981,2039,-1,3,784
1981,2178,-1,3,784
756,1848,-1,3,786
5,342,-1,3,787
5,1981,-1,3,787
342,2020,-1,3,787
342,2771,-1,3,787
1981,2020,-1,3,787
1981,2771,-1,3,787
5,848,-1,3,790
848,2020,-1,3,790
848,2771,-1,3,790
848,1923,-1,3,793
363,1830,-1,3,795
363,2374,-1,3,795
363,3000,-1,3,795
1830,2006,-1,3,795
2006,2374,-1,3,795
2006,3000,-1,3,795
1257,1923,-1,3,796
1846,2971,-1,3,797
2971,3027,-1,3,797
363,1907,-1,3,798
1907,2006,-1,3,798
1257,1755,-1,3,799
296,2971,-1,3,800
281,1755,-1,3,802
1201,1755,-1,3,802
1755,2832,-1,3,802
296,2723,-1,3,803
296,2795,-1,3,803
20,2723,-1,3,806
20,2795,-1,3,806
1800,2723,-1,3,806
1800,2795,-1,3,806
2723,2948,-1,3,806
2795,2948,-1,3,806
20,204,-1,3,809
20,2061,-1,3,809
204,1800,-1,3,809
204,2948,-1,3,809
1800,2061,-1,3,809
2061,2948,-1,3,809
204,2170,-1,3,812
2061,2170,-1,3,812
222,2013,-1,3,814
1998,2013,-1,3,814
2013,2345,-1,3,814
2013,3061,-1,3,814
2170,2411,-1,3,815
361,2013,-1,3,817
1980,2013,-1,3,817
1350,2411,-1,3,818
361,1177,-1,3,820
361,1356,-1,3,820
361,2939,-1,3,820
1177,1980,-1,3,820
1356,1980,-1,3,820
1980,2939,-1,3,820
253,1177,-1,3,823
253,1356,-1,3,823
253,2939,-1,3,823
253,379,-1,3,826
180,1283,-1,3,828
379,2612,-1,3,829
1283,2125,-1,3,831
1283,2594,-1,3,831
100,2612,-1,3,832
48,266,-1,3,833
48,2566,-1,3,833
266,2030,-1,3,833
266,2372,-1,3,833
2030,2566,-1,3,833
2372,2566,-1,3,833
670,2125,-1,3,834
670,2594,-1,3,834
2125,2396,-1,3,834
2396,2594,-1,3,834
48,409,-1,3,836
409,2030,-1,3,836
409,2372,-1,3,836
350,409,-1,3,839
350,1708,-1,3,842
1371,2617,-1,3,843
122,1708,-1,3,845
483,1896,-1,3,847
483,1995,-1,3,847
483,2778,-1,3,847
122,156,-1,3,848
122,1110,-1,3,848
156,1020,-1,3,851
156,2068,-1,3,851
1020,1110,-1,3,851
1110,2068,-1,3,851
114,241,-1,3,852
241,2414,-1,3,852
111,241,-1,3,855
241,2498,-1,3,855
241,2892,-1,3,855
111,2142,-1,3,858
2142,2498,-1,3,858
2142,2892,-1,3,858
656,2142,-1,3,861
2142,2699,-1,3,861
23,1962,-1,3,863
1193,1962,-1,3,863
1433,1962,-1,3,863
656,2897,-1,3,864
2699,2897,-1,3,864
2534,2737,-1,3,865
2420,2897,-1,3,867
2328,2534,-1,3,868
46,2420,-1,3,870
2032,2420,-1,3,870
1948,2328,-1,3,871
2328,2591,-1,3,871
1948,3032,-1,3,874
2591,3032,-1,3,874
220,1873,-1,3,885
1777,2542,-1,3,889
1777,2604,-1,3,889
146,405,-1,3,899
146,2360,-1,3,899
146,2869,-1,3,899
146,1788,-1,3,902
146,1937,-1,3,902
146,2954,-1,3,902
1094,1788,-1,3,905
1094,1937,-1,3,905
1094,2954,-1,3,905
669,1094,-1,3,908
1094,2487,-1,3,908
576,669,-1,3,911
576,2487,-1,3,911
669,1913,-1,3,911
1913,2487,-1,3,911
576,2434,-1,3,914
1913,2434,-1,3,914
1019,2775,-1,3,915
1511,2775,-1,3,915
2461,2775,-1,3,915
2373,2434,-1,3,917
404,1019,-1,3,918
404,1511,-1,3,918
404,2461,-1,3,918
1398,2894,-1,3,927
170,1310,-1,3,928
822,1310,-1,3,928
1310,2000,-1,3,928
2058,2894,-1,3,930
454,1984,-1,3,940
454,2449,-1,3,940
720,1984,-1,3,940
720,2449,-1,3,940
1984,2576,-1,3,940
2449,2576,-1,3,940
308,762,-1,3,941
762,2475,-1,3,941
125,2643,-1,3,942
42,1984,-1,3,943
42,2449,-1,3,943
231,1984,-1,3,943
231,2449,-1,3,943
462,1984,-1,3,943
462,2449,-1,3,943
613,1984,-1,3,943
613,2449,-1,3,943
243,2643,-1,3,945
1260,2643,-1,3,945
2029,2643,-1,3,945
42,922,-1,3,946
231,922,-1,3,946
462,922,-1,3,946
613,922,-1,3,946
177,243,-1,3,948
177,1260,-1,3,948
177,2029,-1,3,948
243,396,-1,3,948
396,1260,-1,3,948
396,2029,-1,3,948
168,922,-1,3,949
922,2268,-1,3,949
764,1385,-1,3,950
1385,2940,-1,3,950
168,2077,-1,3,952
2077,2268,-1,3,952
88,764,-1,3,953
88,2940,-1,3,953
764,2626,-1,3,953
2626,2940,-1,3,953
88,1150,-1,3,956
88,1160,-1,3,956
1150,2626,-1,3,956
1160,2626,-1,3,956
95,320,-1,3,961
1130,2317,-1,3,969
2105,2317,-1,3,969
1130,1545,-1,3,972
1130,1765,-1,3,972
1545,2105,-1,3,972
1765,2105,-1,3,972
521,1994,-1,3,976
491,521,-1,3,979
900,2648,-1,3,980
744,2587,-1,3,981
1180,2587,-1,3,981
2338,2587,-1,3,981
167,491,-1,3,982
377,744,-1,3,984
377,1180,-1,3,984
377,2338,-1,3,984
744,1044,-1,3,984
744,1761,-1,3,984
1044,1180,-1,3,984
1044,2338,-1,3,984
1180,1761,-1,3,984
1761,2338,-1,3,984
43,167,-1,3,985
43,207,-1,3,988
43,2283,-1,3,988
2023,2959,-1,3,989
139,207,-1,3,991
139,2283,-1,3,991
139,1227,-1,3,994
119,221,-1,3,1009
119,1214,-1,3,1009
221,2401,-1,3,1009
1214,2401,-1,3,1009
221,661,-1,3,1012
661,1214,-1,3,1012
